,State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
180544,New York,New York,36,61,2012-11-28,59,Moderate,PM2.5,36-061-0128,3
180545,New York,New York,36,61,2012-11-29,77,Moderate,PM2.5,36-061-0128,4
180546,New York,New York,36,61,2012-11-30,77,Moderate,PM2.5,36-061-0128,3
180547,New York,New York,36,61,2012-12-01,60,Moderate,PM2.5,36-061-0128,3
180548,New York,New York,36,61,2012-12-02,85,Moderate,PM2.5,36-061-0134,4
180549,New York,New York,36,61,2012-12-03,82,Moderate,PM2.5,36-061-0134,3
180550,New York,New York,36,61,2012-12-04,74,Moderate,PM2.5,36-061-0134,2
180551,New York,New York,36,61,2012-12-05,51,Moderate,PM2.5,36-061-0134,4
180552,New York,New York,36,61,2012-12-06,56,Moderate,PM2.5,36-061-0128,3
180553,New York,New York,36,61,2012-12-07,70,Moderate,PM2.5,36-061-0128,3
180554,New York,New York,36,61,2012-12-08,82,Moderate,PM2.5,36-061-0134,4
180555,New York,New York,36,61,2012-12-09,57,Moderate,PM2.5,36-061-0128,3
180556,New York,New York,36,61,2012-12-10,71,Moderate,PM2.5,36-061-0134,3
180557,New York,New York,36,61,2012-12-11,53,Moderate,PM2.5,36-061-0128,4
180558,New York,New York,36,61,2012-12-12,58,Moderate,PM2.5,36-061-0128,3
180559,New York,New York,36,61,2012-12-13,68,Moderate,PM2.5,36-061-0128,3
180560,New York,New York,36,61,2012-12-14,77,Moderate,PM2.5,36-061-0128,4
180561,New York,New York,36,61,2012-12-15,64,Moderate,PM2.5,36-061-0128,3
180562,New York,New York,36,61,2012-12-16,52,Moderate,PM2.5,36-061-0128,3
180563,New York,New York,36,61,2012-12-17,71,Moderate,PM2.5,36-061-0128,4
180564,New York,New York,36,61,2012-12-18,64,Moderate,PM2.5,36-061-0128,2
180565,New York,New York,36,61,2012-12-19,57,Moderate,PM2.5,36-061-0128,2
180566,New York,New York,36,61,2012-12-20,56,Moderate,PM2.5,36-061-0128,4
180567,New York,New York,36,61,2012-12-21,47,Good,PM2.5,36-061-0128,2
180568,New York,New York,36,61,2012-12-22,53,Moderate,PM2.5,36-061-0128,2
180569,New York,New York,36,61,2012-12-23,60,Moderate,PM2.5,36-061-0128,4
180570,New York,New York,36,61,2012-12-24,63,Moderate,PM2.5,36-061-0128,2
180571,New York,New York,36,61,2012-12-25,66,Moderate,PM2.5,36-061-0135,2
180572,New York,New York,36,61,2012-12-26,50,Good,PM2.5,36-061-0128,4
180573,New York,New York,36,61,2012-12-27,53,Moderate,PM2.5,36-061-0128,2
180574,New York,New York,36,61,2012-12-28,54,Moderate,PM2.5,36-061-0128,2
180575,New York,New York,36,61,2012-12-29,73,Moderate,PM2.5,36-061-0128,4
180576,New York,New York,36,61,2012-12-30,58,Moderate,PM2.5,36-061-0128,2
180577,New York,New York,36,61,2012-12-31,62,Moderate,PM2.5,36-061-0128,2
179010,New York,New York,36,61,2013-01-01,69,Moderate,PM2.5,36-061-0128,4
179011,New York,New York,36,61,2013-01-02,62,Moderate,PM2.5,36-061-0128,2
179012,New York,New York,36,61,2013-01-03,68,Moderate,PM2.5,36-061-0128,3
179013,New York,New York,36,61,2013-01-04,73,Moderate,PM2.5,36-061-0128,4
179014,New York,New York,36,61,2013-01-05,69,Moderate,PM2.5,36-061-0128,3
179015,New York,New York,36,61,2013-01-06,75,Moderate,PM2.5,36-061-0128,3
179016,New York,New York,36,61,2013-01-07,68,Moderate,PM2.5,36-061-0128,4
179017,New York,New York,36,61,2013-01-08,77,Moderate,PM2.5,36-061-0128,3
179018,New York,New York,36,61,2013-01-09,86,Moderate,PM2.5,36-061-0128,3
179019,New York,New York,36,61,2013-01-10,58,Moderate,PM2.5,36-061-0128,4
179020,New York,New York,36,61,2013-01-11,58,Moderate,PM2.5,36-061-0135,3
179021,New York,New York,36,61,2013-01-12,70,Moderate,PM2.5,36-061-0128,3
179022,New York,New York,36,61,2013-01-13,71,Moderate,PM2.5,36-061-0128,4
179023,New York,New York,36,61,2013-01-14,65,Moderate,PM2.5,36-061-0128,3
179024,New York,New York,36,61,2013-01-15,70,Moderate,PM2.5,36-061-0135,3
179025,New York,New York,36,61,2013-01-16,72,Moderate,PM2.5,36-061-0128,4
179026,New York,New York,36,61,2013-01-17,68,Moderate,PM2.5,36-061-0128,3
179027,New York,New York,36,61,2013-01-18,58,Moderate,PM2.5,36-061-0128,3
179028,New York,New York,36,61,2013-01-19,56,Moderate,PM2.5,36-061-0128,4
179029,New York,New York,36,61,2013-01-20,60,Moderate,PM2.5,36-061-0128,3
179030,New York,New York,36,61,2013-01-21,59,Moderate,PM2.5,36-061-0128,3
179031,New York,New York,36,61,2013-01-22,60,Moderate,PM2.5,36-061-0128,4
179032,New York,New York,36,61,2013-01-23,63,Moderate,PM2.5,36-061-0128,3
179033,New York,New York,36,61,2013-01-24,64,Moderate,PM2.5,36-061-0128,3
179034,New York,New York,36,61,2013-01-25,70,Moderate,PM2.5,36-061-0128,4
179035,New York,New York,36,61,2013-01-26,72,Moderate,PM2.5,36-061-0128,3
179036,New York,New York,36,61,2013-01-27,84,Moderate,PM2.5,36-061-0128,3
179037,New York,New York,36,61,2013-01-28,87,Moderate,PM2.5,36-061-0128,4
179038,New York,New York,36,61,2013-01-29,91,Moderate,PM2.5,36-061-0128,3
179039,New York,New York,36,61,2013-01-30,74,Moderate,PM2.5,36-061-0134,3
179040,New York,New York,36,61,2013-01-31,51,Moderate,PM2.5,36-061-0128,4
179041,New York,New York,36,61,2013-02-01,58,Moderate,PM2.5,36-061-0128,3
179042,New York,New York,36,61,2013-02-02,58,Moderate,PM2.5,36-061-0128,3
179043,New York,New York,36,61,2013-02-03,77,Moderate,PM2.5,36-061-0128,4
179044,New York,New York,36,61,2013-02-04,62,Moderate,PM2.5,36-061-0128,3
179045,New York,New York,36,61,2013-02-05,71,Moderate,PM2.5,36-061-0128,3
179046,New York,New York,36,61,2013-02-06,82,Moderate,PM2.5,36-061-0134,4
179047,New York,New York,36,61,2013-02-07,51,Moderate,PM2.5,36-061-0134,2
179048,New York,New York,36,61,2013-02-08,58,Moderate,PM2.5,36-061-0128,3
179049,New York,New York,36,61,2013-02-09,55,Moderate,PM2.5,36-061-0128,4
179050,New York,New York,36,61,2013-02-10,58,Moderate,PM2.5,36-061-0128,3
179051,New York,New York,36,61,2013-02-11,68,Moderate,PM2.5,36-061-0128,3
179052,New York,New York,36,61,2013-02-12,65,Moderate,PM2.5,36-061-0128,3
179053,New York,New York,36,61,2013-02-13,69,Moderate,PM2.5,36-061-0128,3
179054,New York,New York,36,61,2013-02-14,68,Moderate,PM2.5,36-061-0128,3
179055,New York,New York,36,61,2013-02-15,83,Moderate,PM2.5,36-061-0128,3
179056,New York,New York,36,61,2013-02-16,82,Moderate,PM2.5,36-061-0134,3
179057,New York,New York,36,61,2013-02-17,51,Moderate,PM2.5,36-061-0128,3
179058,New York,New York,36,61,2013-02-18,54,Moderate,PM2.5,36-061-0128,3
179059,New York,New York,36,61,2013-02-19,54,Moderate,PM2.5,36-061-0128,3
179060,New York,New York,36,61,2013-02-20,57,Moderate,PM2.5,36-061-0128,3
179061,New York,New York,36,61,2013-02-21,55,Moderate,PM2.5,36-061-0128,3
179062,New York,New York,36,61,2013-02-22,62,Moderate,PM2.5,36-061-0128,3
179063,New York,New York,36,61,2013-02-23,53,Moderate,PM2.5,36-061-0128,3
179064,New York,New York,36,61,2013-02-24,57,Moderate,PM2.5,36-061-0128,4
179065,New York,New York,36,61,2013-02-25,63,Moderate,PM2.5,36-061-0128,3
179066,New York,New York,36,61,2013-02-26,58,Moderate,PM2.5,36-061-0128,3
179067,New York,New York,36,61,2013-02-27,69,Moderate,PM2.5,36-061-0128,4
179068,New York,New York,36,61,2013-02-28,57,Moderate,PM2.5,36-061-0128,3
179069,New York,New York,36,61,2013-03-01,52,Moderate,PM2.5,36-061-0128,3
179070,New York,New York,36,61,2013-03-02,44,Good,PM2.5,36-061-0128,4
179071,New York,New York,36,61,2013-03-03,45,Good,PM2.5,36-061-0128,3
179072,New York,New York,36,61,2013-03-04,53,Moderate,PM2.5,36-061-0128,3
179073,New York,New York,36,61,2013-03-05,50,Good,PM2.5,36-061-0128,4
179074,New York,New York,36,61,2013-03-06,34,Good,PM2.5,36-061-0135,2
179075,New York,New York,36,61,2013-03-07,29,Good,PM2.5,36-061-0134,2
179076,New York,New York,36,61,2013-03-08,47,Good,PM2.5,36-061-0128,4
179077,New York,New York,36,61,2013-03-09,49,Good,PM2.5,36-061-0134,2
179078,New York,New York,36,61,2013-03-10,53,Moderate,PM2.5,36-061-0134,2
179079,New York,New York,36,61,2013-03-11,57,Moderate,PM2.5,36-061-0134,4
179080,New York,New York,36,61,2013-03-12,29,Good,PM2.5,36-061-0135,2
179081,New York,New York,36,61,2013-03-13,35,Good,PM2.5,36-061-0134,2
179082,New York,New York,36,61,2013-03-14,33,Good,Ozone,36-061-0135,4
179083,New York,New York,36,61,2013-03-15,33,Good,PM2.5,36-061-0135,2
179084,New York,New York,36,61,2013-03-16,44,Good,PM2.5,36-061-0135,2
179085,New York,New York,36,61,2013-03-17,45,Good,PM2.5,36-061-0128,4
179086,New York,New York,36,61,2013-03-18,27,Good,PM2.5,36-061-0135,2
179087,New York,New York,36,61,2013-03-19,27,Good,PM2.5,36-061-0134,2
179088,New York,New York,36,61,2013-03-20,58,Moderate,PM2.5,36-061-0134,4
179089,New York,New York,36,61,2013-03-21,39,Good,PM2.5,36-061-0134,2
179090,New York,New York,36,61,2013-03-22,41,Good,PM2.5,36-061-0134,2
179091,New York,New York,36,61,2013-03-23,34,Good,PM2.5,36-061-0134,4
179092,New York,New York,36,61,2013-03-24,31,Good,Ozone,36-061-0135,2
179093,New York,New York,36,61,2013-03-25,28,Good,PM2.5,36-061-0135,2
179094,New York,New York,36,61,2013-03-26,39,Good,PM2.5,36-061-0134,4
179095,New York,New York,36,61,2013-03-27,35,Good,PM2.5,36-061-0134,2
179096,New York,New York,36,61,2013-03-28,29,Good,PM2.5,36-061-0134,2
179097,New York,New York,36,61,2013-03-29,36,Good,PM2.5,36-061-0128,4
179098,New York,New York,36,61,2013-03-30,44,Good,PM2.5,36-061-0128,3
179099,New York,New York,36,61,2013-03-31,55,Moderate,PM2.5,36-061-0128,3
179100,New York,New York,36,61,2013-04-01,57,Moderate,PM2.5,36-061-0134,4
179101,New York,New York,36,61,2013-04-02,35,Good,Ozone,36-061-0135,3
179102,New York,New York,36,61,2013-04-03,38,Good,PM2.5,36-061-0128,3
179103,New York,New York,36,61,2013-04-04,52,Moderate,PM2.5,36-061-0134,4
179104,New York,New York,36,61,2013-04-05,47,Good,PM2.5,36-061-0128,3
179105,New York,New York,36,61,2013-04-06,35,Good,Ozone,36-061-0135,3
179106,New York,New York,36,61,2013-04-07,37,Good,PM2.5,36-061-0134,4
179107,New York,New York,36,61,2013-04-08,61,Moderate,PM2.5,36-061-0134,3
179108,New York,New York,36,61,2013-04-09,57,Moderate,PM2.5,36-061-0134,2
179109,New York,New York,36,61,2013-04-10,65,Moderate,PM2.5,36-061-0134,5
179110,New York,New York,36,61,2013-04-11,36,Good,PM2.5,36-061-0128,4
179111,New York,New York,36,61,2013-04-12,40,Good,PM2.5,36-061-0128,4
179112,New York,New York,36,61,2013-04-13,47,Good,PM2.5,36-061-0134,5
179113,New York,New York,36,61,2013-04-14,42,Good,PM2.5,36-061-0128,4
179114,New York,New York,36,61,2013-04-15,34,Good,PM2.5,36-061-0134,4
179115,New York,New York,36,61,2013-04-16,55,Moderate,PM2.5,36-061-0128,5
179116,New York,New York,36,61,2013-04-17,36,Good,PM2.5,36-061-0134,3
179117,New York,New York,36,61,2013-04-18,36,Good,PM2.5,36-061-0134,3
179118,New York,New York,36,61,2013-04-19,46,Good,PM2.5,36-061-0134,5
179119,New York,New York,36,61,2013-04-20,34,Good,Ozone,36-061-0135,3
179120,New York,New York,36,61,2013-04-21,37,Good,Ozone,36-061-0135,3
179121,New York,New York,36,61,2013-04-22,54,Moderate,PM2.5,36-061-0128,5
179122,New York,New York,36,61,2013-04-23,34,Good,PM2.5,36-061-0134,3
179123,New York,New York,36,61,2013-04-24,55,Moderate,PM2.5,36-061-0134,3
179124,New York,New York,36,61,2013-04-25,40,Good,Ozone,36-061-0135,5
179125,New York,New York,36,61,2013-04-26,46,Good,PM2.5,36-061-0134,3
179126,New York,New York,36,61,2013-04-27,44,Good,Ozone,36-061-0135,3
179127,New York,New York,36,61,2013-04-28,53,Moderate,PM2.5,36-061-0134,5
179128,New York,New York,36,61,2013-04-29,44,Good,PM2.5,36-061-0134,3
179129,New York,New York,36,61,2013-04-30,40,Good,Ozone,36-061-0135,3
179130,New York,New York,36,61,2013-05-01,38,Good,PM2.5,36-061-0134,3
179131,New York,New York,36,61,2013-05-02,30,Good,PM2.5,36-061-0135,3
179132,New York,New York,36,61,2013-05-03,34,Good,Ozone,36-061-0135,4
179133,New York,New York,36,61,2013-05-04,44,Good,PM2.5,36-061-0134,5
179134,New York,New York,36,61,2013-05-05,44,Good,PM2.5,36-061-0128,4
179135,New York,New York,36,61,2013-05-06,47,Good,PM2.5,36-061-0134,4
179136,New York,New York,36,61,2013-05-07,42,Good,PM2.5,36-061-0134,5
179137,New York,New York,36,61,2013-05-08,32,Good,PM2.5,36-061-0134,4
179138,New York,New York,36,61,2013-05-09,49,Good,PM2.5,36-061-0134,4
179139,New York,New York,36,61,2013-05-10,58,Moderate,PM2.5,36-061-0134,5
179140,New York,New York,36,61,2013-05-11,53,Moderate,PM2.5,36-061-0134,4
179141,New York,New York,36,61,2013-05-12,37,Good,Ozone,36-061-0135,4
179142,New York,New York,36,61,2013-05-13,34,Good,PM2.5,36-061-0134,4
179143,New York,New York,36,61,2013-05-14,35,Good,Ozone,36-061-0135,3
179144,New York,New York,36,61,2013-05-15,57,Moderate,PM2.5,36-061-0128,4
179145,New York,New York,36,61,2013-05-16,60,Moderate,PM2.5,36-061-0134,5
179146,New York,New York,36,61,2013-05-17,31,Good,Ozone,36-061-0135,3
179147,New York,New York,36,61,2013-05-18,37,Good,PM2.5,36-061-0134,4
179148,New York,New York,36,61,2013-05-19,43,Good,PM2.5,36-061-0134,5
179149,New York,New York,36,61,2013-05-20,60,Moderate,PM2.5,36-061-0134,4
179150,New York,New York,36,61,2013-05-21,60,Moderate,PM2.5,36-061-0128,4
179151,New York,New York,36,61,2013-05-22,77,Moderate,PM2.5,36-061-0134,5
179152,New York,New York,36,61,2013-05-23,37,Good,PM2.5,36-061-0128,4
179153,New York,New York,36,61,2013-05-24,18,Good,Ozone,36-061-0135,3
179154,New York,New York,36,61,2013-05-25,29,Good,Ozone,36-061-0135,4
179155,New York,New York,36,61,2013-05-26,31,Good,Ozone,36-061-0135,3
179156,New York,New York,36,61,2013-05-27,42,Good,Ozone,36-061-0135,4
179157,New York,New York,36,61,2013-05-28,65,Moderate,PM2.5,36-061-0134,5
179158,New York,New York,36,61,2013-05-29,77,Moderate,PM2.5,36-061-0134,4
179159,New York,New York,36,61,2013-05-30,74,Moderate,Ozone,36-061-0135,4
179160,New York,New York,36,61,2013-05-31,69,Moderate,PM2.5,36-061-0128,5
179161,New York,New York,36,61,2013-06-01,60,Moderate,PM2.5,36-061-0115,3
179162,New York,New York,36,61,2013-06-02,52,Moderate,PM2.5,36-061-0115,3
179163,New York,New York,36,61,2013-06-03,56,Moderate,PM2.5,36-061-0134,5
179164,New York,New York,36,61,2013-06-04,34,Good,Ozone,36-061-0135,2
179165,New York,New York,36,61,2013-06-05,33,Good,Ozone,36-061-0135,3
179166,New York,New York,36,61,2013-06-06,50,Good,PM2.5,36-061-0134,5
179167,New York,New York,36,61,2013-06-07,22,Good,Ozone,36-061-0135,3
179168,New York,New York,36,61,2013-06-08,26,Good,Ozone,36-061-0135,4
179169,New York,New York,36,61,2013-06-09,61,Moderate,PM2.5,36-061-0134,5
179170,New York,New York,36,61,2013-06-10,56,Moderate,PM2.5,36-061-0115,3
179171,New York,New York,36,61,2013-06-11,43,Good,PM2.5,36-061-0115,4
179172,New York,New York,36,61,2013-06-12,29,Good,Ozone,36-061-0135,4
179173,New York,New York,36,61,2013-06-13,33,Good,Ozone,36-061-0135,3
179174,New York,New York,36,61,2013-06-14,32,Good,Ozone,36-061-0135,2
179175,New York,New York,36,61,2013-06-15,61,Moderate,PM2.5,36-061-0134,5
179176,New York,New York,36,61,2013-06-16,60,Moderate,PM2.5,36-061-0134,4
179177,New York,New York,36,61,2013-06-17,64,Moderate,PM2.5,36-061-0115,4
179178,New York,New York,36,61,2013-06-18,62,Moderate,PM2.5,36-061-0134,5
179179,New York,New York,36,61,2013-06-19,39,Good,Ozone,36-061-0135,3
179180,New York,New York,36,61,2013-06-20,42,Good,Ozone,36-061-0135,4
179181,New York,New York,36,61,2013-06-21,56,Moderate,PM2.5,36-061-0134,5
179182,New York,New York,36,61,2013-06-22,49,Good,PM2.5,36-061-0134,4
179183,New York,New York,36,61,2013-06-23,53,Moderate,PM2.5,36-061-0134,4
179184,New York,New York,36,61,2013-06-24,63,Moderate,PM2.5,36-061-0134,5
179185,New York,New York,36,61,2013-06-25,66,Moderate,PM2.5,36-061-0115,4
179186,New York,New York,36,61,2013-06-26,55,Moderate,PM2.5,36-061-0115,4
179187,New York,New York,36,61,2013-06-27,67,Moderate,PM2.5,36-061-0134,5
179188,New York,New York,36,61,2013-06-28,43,Good,PM2.5,36-061-0115,3
179189,New York,New York,36,61,2013-06-29,56,Moderate,PM2.5,36-061-0134,3
179190,New York,New York,36,61,2013-06-30,60,Moderate,PM2.5,36-061-0134,5
179191,New York,New York,36,61,2013-07-01,34,Good,PM2.5,36-061-0134,3
179192,New York,New York,36,61,2013-07-02,48,Good,PM2.5,36-061-0115,4
179193,New York,New York,36,61,2013-07-03,52,Moderate,PM2.5,36-061-0134,5
179194,New York,New York,36,61,2013-07-04,52,Moderate,PM2.5,36-061-0135,3
179195,New York,New York,36,61,2013-07-05,51,Moderate,PM2.5,36-061-0115,3
179196,New York,New York,36,61,2013-07-06,70,Moderate,PM2.5,36-061-0134,5
179197,New York,New York,36,61,2013-07-07,67,Moderate,PM2.5,36-061-0134,4
179198,New York,New York,36,61,2013-07-08,53,Moderate,PM2.5,36-061-0134,4
179199,New York,New York,36,61,2013-07-09,72,Moderate,PM2.5,36-061-0134,5
179200,New York,New York,36,61,2013-07-10,64,Moderate,PM2.5,36-061-0128,4
179201,New York,New York,36,61,2013-07-11,56,Moderate,PM2.5,36-061-0134,4
179202,New York,New York,36,61,2013-07-12,55,Moderate,PM2.5,36-061-0128,5
179203,New York,New York,36,61,2013-07-13,54,Moderate,PM2.5,36-061-0128,3
179204,New York,New York,36,61,2013-07-14,57,Moderate,PM2.5,36-061-0115,3
179205,New York,New York,36,61,2013-07-15,59,Moderate,PM2.5,36-061-0134,5
179206,New York,New York,36,61,2013-07-16,56,Moderate,PM2.5,36-061-0128,3
179207,New York,New York,36,61,2013-07-17,108,Unhealthy for Sensitive Groups,Ozone,36-061-0135,3
179208,New York,New York,36,61,2013-07-18,72,Moderate,PM2.5,36-061-0134,5
179209,New York,New York,36,61,2013-07-19,87,Moderate,PM2.5,36-061-0128,3
179210,New York,New York,36,61,2013-07-20,66,Moderate,PM2.5,36-061-0135,3
179211,New York,New York,36,61,2013-07-21,58,Moderate,PM2.5,36-061-0134,5
179212,New York,New York,36,61,2013-07-22,55,Moderate,PM2.5,36-061-0135,2
179213,New York,New York,36,61,2013-07-23,44,Good,Ozone,36-061-0135,3
179214,New York,New York,36,61,2013-07-24,65,Moderate,PM2.5,36-061-0134,5
179215,New York,New York,36,61,2013-07-25,21,Good,PM2.5,36-061-0135,3
179216,New York,New York,36,61,2013-07-26,44,Good,Ozone,36-061-0135,2
179217,New York,New York,36,61,2013-07-27,57,Moderate,PM2.5,36-061-0134,5
179218,New York,New York,36,61,2013-07-28,42,Good,Ozone,36-061-0135,2
179219,New York,New York,36,61,2013-07-29,45,Good,Ozone,36-061-0135,2
179220,New York,New York,36,61,2013-07-30,51,Moderate,PM2.5,36-061-0134,5
179221,New York,New York,36,61,2013-07-31,44,Good,Ozone,36-061-0135,3
179222,New York,New York,36,61,2013-08-01,57,Moderate,PM2.5,36-061-0115,3
179223,New York,New York,36,61,2013-08-02,57,Moderate,PM2.5,36-061-0134,5
179224,New York,New York,36,61,2013-08-03,56,Moderate,PM2.5,36-061-0128,3
179225,New York,New York,36,61,2013-08-04,26,Good,Ozone,36-061-0135,3
179226,New York,New York,36,61,2013-08-05,31,Good,Ozone,36-061-0135,5
179227,New York,New York,36,61,2013-08-06,49,Good,Ozone,36-061-0135,3
179228,New York,New York,36,61,2013-08-07,41,Good,Ozone,36-061-0135,4
179229,New York,New York,36,61,2013-08-08,56,Moderate,PM2.5,36-061-0134,5
179230,New York,New York,36,61,2013-08-09,65,Moderate,PM2.5,36-061-0134,4
179231,New York,New York,36,61,2013-08-10,40,Good,PM2.5,36-061-0134,4
179232,New York,New York,36,61,2013-08-11,43,Good,PM2.5,36-061-0134,5
179233,New York,New York,36,61,2013-08-12,62,Moderate,PM2.5,36-061-0134,4
179234,New York,New York,36,61,2013-08-13,58,Moderate,PM2.5,36-061-0115,3
179235,New York,New York,36,61,2013-08-14,38,Good,PM2.5,36-061-0134,5
179236,New York,New York,36,61,2013-08-15,30,Good,Ozone,36-061-0135,3
179237,New York,New York,36,61,2013-08-16,42,Good,Ozone,36-061-0135,3
179238,New York,New York,36,61,2013-08-17,57,Moderate,PM2.5,36-061-0134,5
179239,New York,New York,36,61,2013-08-18,53,Moderate,PM2.5,36-061-0128,3
179240,New York,New York,36,61,2013-08-19,56,Moderate,PM2.5,36-061-0115,3
179241,New York,New York,36,61,2013-08-20,66,Moderate,PM2.5,36-061-0128,5
179242,New York,New York,36,61,2013-08-21,97,Moderate,Ozone,36-061-0135,3
179243,New York,New York,36,61,2013-08-22,57,Moderate,PM2.5,36-061-0115,3
179244,New York,New York,36,61,2013-08-23,55,Moderate,PM2.5,36-061-0134,5
179245,New York,New York,36,61,2013-08-24,37,Good,Ozone,36-061-0135,3
179246,New York,New York,36,61,2013-08-25,44,Good,Ozone,36-061-0135,3
179247,New York,New York,36,61,2013-08-26,60,Moderate,PM2.5,36-061-0134,5
179248,New York,New York,36,61,2013-08-27,48,Good,PM2.5,36-061-0128,3
179249,New York,New York,36,61,2013-08-28,64,Moderate,PM2.5,36-061-0128,3
179250,New York,New York,36,61,2013-08-29,59,Moderate,PM2.5,36-061-0135,5
179251,New York,New York,36,61,2013-08-30,58,Moderate,PM2.5,36-061-0135,3
179252,New York,New York,36,61,2013-08-31,62,Moderate,PM2.5,36-061-0115,3
179253,New York,New York,36,61,2013-09-01,64,Moderate,PM2.5,36-061-0134,5
179254,New York,New York,36,61,2013-09-02,61,Moderate,PM2.5,36-061-0115,3
179255,New York,New York,36,61,2013-09-03,29,Good,Ozone,36-061-0135,2
179256,New York,New York,36,61,2013-09-04,54,Moderate,PM2.5,36-061-0079,4
179257,New York,New York,36,61,2013-09-05,32,Good,PM2.5,36-061-0134,4
179258,New York,New York,36,61,2013-09-06,34,Good,Ozone,36-061-0135,3
179259,New York,New York,36,61,2013-09-07,51,Moderate,PM2.5,36-061-0128,5
179260,New York,New York,36,61,2013-09-08,40,Good,PM2.5,36-061-0135,3
